,receptor,weight,ligexp,recpercent,LRexp,GE,cell
327,CD44,0.216539832,47.10985687,0.628674732,29.61677666,GE5,CD4+ T Cells
328,SORL1,0.699239598,12.95815086,0.207342511,2.686775544,GE5,CD4+ T Cells
329,CD44,0.402828991,6.515753322,0.628674732,4.096289475,GE5,CD4+ T Cells
330,ITGB1,0.50119522,6.515753322,0.360645251,2.349875492,GE5,CD4+ T Cells
331,CD44,0.294752691,3.081131711,0.628674732,1.937029654,GE5,CD4+ T Cells
332,RPSA,0.161194147,3.081131711,0.890474204,2.743668307,GE5,CD4+ T Cells
333,NCSTN,0.300017166,24.85514986,0.068808233,1.710238931,GE5,CD4+ T Cells
334,ITGA4,0.176509641,24.85514986,0.249840078,6.209812577,GE5,CD4+ T Cells
335,CD44,0.0204673,24.85514986,0.628674732,15.62580469,GE5,CD4+ T Cells
336,ITGB1,0.092347521,24.85514986,0.360645251,8.963891761,GE5,CD4+ T Cells
337,TNFRSF1A,0.497927069,22.39534352,0.092393269,2.069179006,GE5,CD4+ T Cells
338,TRAF2,0.253772488,22.39534352,0.065804478,1.473713886,GE5,CD4+ T Cells
339,ITGB1,0.103295648,22.39534352,0.360645251,8.076774284,GE5,CD4+ T Cells
340,CCR5,0.808653917,34.29935416,0.042386316,1.453823272,GE5,CD4+ T Cells
341,PTK2B,0.154872339,1.322262321,0.130385204,0.172403442,GE6,CD4+ T Cells
342,CALM1,0.019348331,1.322262321,0.800333751,1.058251162,GE6,CD4+ T Cells
343,PRNP,0.217158415,1.322262321,0.226394104,0.299352393,GE6,CD4+ T Cells
344,NOTCH2,0.401485349,1.10659478,0.062911973,0.069618061,GE6,CD4+ T Cells
345,SDC4,0.084402097,1.10659478,0.039605062,0.043826755,GE6,CD4+ T Cells
346,LDLR,0.122286675,1.113446941,0.031261299,0.034807798,GE6,CD4+ T Cells
347,SORL1,0.182382625,1.113446941,0.207342511,0.230864885,GE6,CD4+ T Cells
348,CXCR4,0.173296783,1.175095524,0.8157419,0.958574655,GE6,CD4+ T Cells
349,LPAR2,0.207431871,1.175095524,0.111778612,0.131350547,GE6,CD4+ T Cells
350,CXCR6,0.225518483,1.175095524,0.094534835,0.111087462,GE6,CD4+ T Cells
351,CXCR5,0.237069961,1.175095524,0.036156306,0.042487114,GE6,CD4+ T Cells
352,CXCR3,0.205567847,1.175095524,0.266221666,0.312835888,GE6,CD4+ T Cells
353,CCR7,0.221711652,1.175095524,0.363009317,0.426570624,GE6,CD4+ T Cells
354,CCR6,0.231375926,1.175095524,0.104436101,0.122722394,GE6,CD4+ T Cells
355,CCR5,0.189389147,1.175095524,0.042386316,0.04980797,GE6,CD4+ T Cells
356,CCR4,0.224542991,1.175095524,0.067111667,0.07886262,GE6,CD4+ T Cells
357,CCR2,0.217854977,1.175095524,0.033180364,0.038990098,GE6,CD4+ T Cells
358,C3AR1,0.214246068,1.175095524,0.024502851,0.02879319,GE6,CD4+ T Cells
359,ITGA1,0.146469335,1.070474275,0.034543179,0.036977584,GE6,CD4+ T Cells
360,ITGA5,0.12618435,1.070474275,0.050396329,0.053947973,GE6,CD4+ T Cells
361,ITGAV,0.240972064,1.070474275,0.03039911,0.032541465,GE6,CD4+ T Cells
362,ITGB1,0.50119522,1.070474275,0.360645251,0.386061464,GE6,CD4+ T Cells
363,CD44,0.402828991,1.070474275,0.628674732,0.672980128,GE6,CD4+ T Cells
364,TGFBR2,0.179929659,1.146034455,0.247976637,0.284189771,GE6,CD4+ T Cells
365,ITGAL,0.065429037,1.350754102,0.192629676,0.260195325,GE6,CD4+ T Cells
366,ITGB2,0.24899674,1.350754102,0.457266027,0.617653961,GE6,CD4+ T Cells
367,TRAF2,0.200649762,1.268560941,0.065804478,0.08347699,GE6,CD4+ T Cells
368,SEC63,0.099047633,1.16236814,0.103434849,0.120229373,GE6,CD4+ T Cells
369,TNFRSF12A,0.191739594,1.091501099,0.021999722,0.024012721,GE6,CD4+ T Cells
370,TIGIT,0.843964667,1.091501099,0.226227228,0.246927269,GE6,CD4+ T Cells
371,CD226,1.008522421,1.091501099,0.128354888,0.140099501,GE6,CD4+ T Cells
372,TNFRSF1B,0.275932202,1.028678518,0.280795439,0.288848236,GE7,CD4+ T Cells
373,ANXA6,0.10564052,1.078023191,0.37254902,0.401616483,GE7,CD4+ T Cells
374,ANXA6,0.136650637,2.214953991,0.37254902,0.825178938,GE7,CD4+ T Cells
375,CUL5,0.168603502,2.214953991,0.102044222,0.226023257,GE7,CD4+ T Cells
376,SORL1,0.182382625,1.090048834,0.207342511,0.226013463,GE7,CD4+ T Cells
377,ITGB1,0.206282774,1.067426594,0.360645251,0.384962332,GE7,CD4+ T Cells
378,ITGA4,0.227632009,1.610658674,0.249840078,0.402407089,GE7,CD4+ T Cells
379,CD47,0.034005152,1.610658674,0.310360172,0.499884304,GE7,CD4+ T Cells
380,ITGB1,0.215658962,1.610658674,0.360645251,0.580876402,GE7,CD4+ T Cells
381,TGFBR2,0.204812661,1.680994211,0.247976637,0.416847292,GE7,CD4+ T Cells
382,SPN,0.863148516,1.396451698,0.185064664,0.258433865,GE7,CD4+ T Cells
383,IL2RG,0.413630673,1.396451698,0.633208177,0.884244634,GE7,CD4+ T Cells
384,ITGAL,0.065429037,1.396451698,0.192629676,0.268998038,GE7,CD4+ T Cells
385,ITGB2,0.061130086,1.396451698,0.457266027,0.63854992,GE7,CD4+ T Cells
386,CXCR4,0.173296783,1.091414426,0.8157419,0.890312477,GE7,CD4+ T Cells
387,CXCR3,0.205567847,1.091414426,0.266221666,0.290558167,GE7,CD4+ T Cells
388,CCR7,0.221711652,1.091414426,0.363009317,0.396193605,GE7,CD4+ T Cells
389,PTPN6,0.028652264,1.73938461,0.201279377,0.350102251,GE7,CD4+ T Cells
390,RPSA,0.09426088,1.104510446,0.890474204,0.98353806,GE7,CD4+ T Cells
391,ITGB1,0.206282774,1.104510446,0.360645251,0.398336447,GE7,CD4+ T Cells
392,SELL,0.544635394,1.046183742,0.361785565,0.378494177,GE7,CD4+ T Cells
393,TIGIT,0.843964667,2.227627871,0.226227228,0.503950079,GE7,CD4+ T Cells
394,CD226,1.008522421,2.227627871,0.128354888,0.285926926,GE7,CD4+ T Cells
395,CD6,0.86816477,2.020053888,0.414768461,0.837854641,GE8,CD4+ T Cells
396,ANXA6,0.10564052,1.215698092,0.37254902,0.452907132,GE8,CD4+ T Cells
397,ANXA6,0.136650637,1.337583939,0.37254902,0.498315585,GE8,CD4+ T Cells
398,RACK1,0.120180317,1.619381919,0.787234043,1.274832575,GE8,CD4+ T Cells
399,TGFBR2,0.26044178,1.619381919,0.247976637,0.401568883,GE8,CD4+ T Cells
400,ITGB1,0.223456103,2.36009366,0.360645251,0.851156571,GE8,CD4+ T Cells
401,ITGB2,0.267106333,2.36009366,0.457266027,1.079190651,GE8,CD4+ T Cells
402,ITGB1,0.206282774,1.446715161,0.360645251,0.521750952,GE8,CD4+ T Cells
403,RPSA,0.09426088,1.446715161,0.890474204,1.288262531,GE8,CD4+ T Cells
404,ITGB1,0.259535024,1.224304985,0.360645251,0.441539778,GE8,CD4+ T Cells
405,ITGB1,0.096088962,1.163796651,0.360645251,0.419717735,GE8,CD4+ T Cells
406,ITGB1,0.215323106,1.162949016,0.360645251,0.41941204,GE8,CD4+ T Cells
407,TNFRSF1B,0.36931914,1.162949016,0.280795439,0.326550779,GE8,CD4+ T Cells
408,CD44,0.402828991,1.223876538,0.628674732,0.769420255,GE8,CD4+ T Cells
409,ITGB1,0.50119522,1.223876538,0.360645251,0.441385261,GE8,CD4+ T Cells
410,CD47,0.370472889,1.465634171,0.310360172,0.454874474,GE8,CD4+ T Cells
411,RACK1,0.277758087,1.465634171,0.787234043,1.153797113,GE8,CD4+ T Cells
412,ITGA4,0.420510827,1.465634171,0.249840078,0.366174155,GE8,CD4+ T Cells
413,ITGB1,0.206282774,1.767751266,0.360645251,0.637531099,GE8,CD4+ T Cells
414,ITGB1,0.215658962,1.020572038,0.360645251,0.368064459,GE8,CD4+ T Cells
415,CXCR4,0.173296783,1.000565301,0.8157419,0.816203039,GE8,CD4+ T Cells
416,CCR7,0.221711652,1.000565301,0.363009317,0.363214527,GE8,CD4+ T Cells
417,TGFBR2,0.204812661,1.698036291,0.247976637,0.42107333,GE8,CD4+ T Cells
418,ITGB2,0.284501554,1.151338527,0.457266027,0.526467994,GE8,CD4+ T Cells
419,PTPN6,0.028652264,2.270423644,0.201279377,0.456989457,GE8,CD4+ T Cells
420,SELL,0.544635394,1.853032074,0.361785565,0.670400256,GE8,CD4+ T Cells
421,S1PR4,0.137726139,4.523765806,0.162592129,0.735528714,GE9,CD4+ T Cells
422,S1PR1,0.126382617,4.523765806,0.137699903,0.622922111,GE9,CD4+ T Cells
423,LPAR2,0.207431871,4.523765806,0.111778612,0.505660263,GE9,CD4+ T Cells
424,CXCR4,0.173296783,4.523765806,0.8157419,3.690225312,GE9,CD4+ T Cells
425,CXCR3,0.205567847,4.523765806,0.266221666,1.204324469,GE9,CD4+ T Cells
426,CCR7,0.221711652,4.523765806,0.363009317,1.642169136,GE9,CD4+ T Cells
427,LPAR2,0.207431871,9.352629128,0.111778612,1.045423904,GE9,CD4+ T Cells
428,CXCR6,0.225518483,9.352629128,0.094534835,0.884149253,GE9,CD4+ T Cells
429,CXCR4,0.173296783,9.352629128,0.8157419,7.629331451,GE9,CD4+ T Cells
430,CXCR3,0.205567847,9.352629128,0.266221666,2.489872508,GE9,CD4+ T Cells
431,CCR7,0.221711652,9.352629128,0.363009317,3.395091514,GE9,CD4+ T Cells
432,CCR6,0.231375926,9.352629128,0.104436101,0.976752117,GE9,CD4+ T Cells
433,CCR4,0.224542991,9.352629128,0.067111667,0.627670535,GE9,CD4+ T Cells
434,CD6,0.86816477,4.801499879,0.414768461,1.991510713,GE9,CD4+ T Cells
435,RACK1,0.120180317,1.423896986,0.787234043,1.120940181,GE9,CD4+ T Cells
436,RPSA,0.162086214,2.040452668,0.890474204,1.816970465,GE9,CD4+ T Cells
437,TNFRSF1B,0.277561093,2.040452668,0.280795439,0.572949802,GE9,CD4+ T Cells
438,ITGB2,0.284501554,1.918549531,0.457266027,0.877287521,GE9,CD4+ T Cells
439,ITGB1,0.17662245,2.57563452,0.360645251,0.928890358,GE9,CD4+ T Cells
440,ITGB1,0.096088962,1.710049111,0.360645251,0.616721091,GE9,CD4+ T Cells
441,RACK1,0.277758087,1.09835078,0.787234043,0.864659124,GE9,CD4+ T Cells
442,RPSA,0.09426088,1.183328428,0.890474204,1.05372344,GE9,CD4+ T Cells
443,TRAF2,0.226982754,8.37735372,0.065804478,0.551267387,GE9,CD4+ T Cells
444,TNFRSF10A,0.957003034,8.37735372,0.11022111,0.923361224,GE9,CD4+ T Cells
445,PTK2B,0.154872339,2.20524344,0.176274088,0.388727275,GE1,CD8+ T Cells
446,CALM1,0.019348331,2.20524344,0.816741207,1.801113189,GE1,CD8+ T Cells
447,PRNP,0.217158415,2.20524344,0.203964441,0.449791247,GE1,CD8+ T Cells
448,ANXA6,0.10564052,1.008813056,0.43871128,0.442577667,GE1,CD8+ T Cells
449,RACK1,0.120180317,3.199549018,0.757412622,2.423378812,GE1,CD8+ T Cells
450,PIK3CB,0.140781627,3.199549018,0.048892938,0.156435352,GE1,CD8+ T Cells
451,SORL1,0.182382625,1.196181464,0.156507095,0.187210886,GE1,CD8+ T Cells
452,CD47,0.034005152,1.733982812,0.304731931,0.52839993,GE1,CD8+ T Cells
453,ITGA4,0.227632009,1.733982812,0.295069295,0.511645086,GE1,CD8+ T Cells
454,ITGB1,0.215658962,1.733982812,0.327204461,0.567366912,GE1,CD8+ T Cells
455,ITGB1,0.206282774,1.40106504,0.327204461,0.458434732,GE1,CD8+ T Cells
456,RPSA,0.09426088,1.40106504,0.863894871,1.210372901,GE1,CD8+ T Cells
457,ITGB1,0.142809968,2.597490374,0.327204461,0.849910439,GE1,CD8+ T Cells
458,CXCR4,0.217748793,8.238371495,0.825741262,6.802763277,GE1,CD8+ T Cells
459,LPAR2,0.207431871,1.833480108,0.09886257,0.181262555,GE1,CD8+ T Cells
460,CXCR6,0.225518483,1.833480108,0.24648004,0.45191625,GE1,CD8+ T Cells
461,CXCR3,0.205567847,1.833480108,0.400447242,0.734212052,GE1,CD8+ T Cells
462,CCR7,0.221711652,1.833480108,0.184363094,0.338026066,GE1,CD8+ T Cells
463,CCR5,0.189389147,1.833480108,0.106371818,0.195030613,GE1,CD8+ T Cells
464,CXCR4,0.173296783,1.833480108,0.825741262,1.513980178,GE1,CD8+ T Cells
465,TIGIT,0.843964667,1.161893781,0.334630887,0.388805547,GE1,CD8+ T Cells
466,TGFBR2,0.179929659,1.523326703,0.281375959,0.428627512,GE1,CD8+ T Cells
467,TGFBR2,0.204812661,1.029910175,0.281375959,0.289791963,GE1,CD8+ T Cells
468,ITGAL,0.065429037,1.214035578,0.235354205,0.285728378,GE1,CD8+ T Cells
469,ITGB2,0.24899674,1.214035578,0.551791729,0.669894791,GE1,CD8+ T Cells
470,CXCR4,0.173296783,1.233600368,0.825741262,1.018634725,GE10,CD8+ T Cells
471,CXCR6,0.225518483,2.283391998,0.24648004,0.56281055,GE10,CD8+ T Cells
472,CXCR4,0.173296783,2.283391998,0.825741262,1.885490991,GE10,CD8+ T Cells
473,CXCR3,0.205567847,2.283391998,0.400447242,0.914378028,GE10,CD8+ T Cells
474,S1PR4,0.137726139,6.150435158,0.171470377,1.054617436,GE10,CD8+ T Cells
475,LPAR2,0.207431871,6.150435158,0.09886257,0.608047825,GE10,CD8+ T Cells
476,CXCR6,0.225518483,6.150435158,0.24648004,1.515959502,GE10,CD8+ T Cells
477,CXCR4,0.278869593,6.150435158,0.825741262,5.078668091,GE10,CD8+ T Cells
478,CXCR3,0.117480377,6.150435158,0.400447242,2.462924796,GE10,CD8+ T Cells
479,CCR7,0.356778914,6.150435158,0.184363094,1.133913257,GE10,CD8+ T Cells
480,CCR5,0.189389147,6.150435158,0.106371818,0.654232971,GE10,CD8+ T Cells
481,CXCR6,0.225518483,2.122219583,0.24648004,0.523084767,GE10,CD8+ T Cells
482,CXCR4,0.173296783,2.122219583,0.825741262,1.752404277,GE10,CD8+ T Cells
483,CXCR3,0.205567847,2.122219583,0.400447242,0.849836979,GE10,CD8+ T Cells
484,ITGB2,0.291603183,2.122219583,0.551791729,1.171023213,GE10,CD8+ T Cells
485,PTPN6,0.436140145,2.061529074,0.286234885,0.590081537,GE10,CD8+ T Cells
486,ANXA6,0.136650637,1.844095601,0.43871128,0.809025543,GE10,CD8+ T Cells
487,RACK1,0.277758087,1.023128687,0.757412622,0.774930582,GE10,CD8+ T Cells
488,IL2RG,0.413630673,2.098748306,0.676688201,1.420198215,GE10,CD8+ T Cells
489,ITGB2,0.061130086,2.098748306,0.551791729,1.158071956,GE10,CD8+ T Cells
490,ITGB2,0.284501554,1.01968307,0.551791729,0.562652684,GE10,CD8+ T Cells
491,ITGB1,0.223456103,2.701612839,0.327204461,0.883979774,GE10,CD8+ T Cells
492,ITGB2,0.267106333,2.701612839,0.551791729,1.490727619,GE10,CD8+ T Cells
493,CXCR4,0.173296783,1.05858688,0.825741262,0.874118866,GE2,CD8+ T Cells
494,CXCR3,0.205567847,1.05858688,0.400447242,0.423908196,GE2,CD8+ T Cells
495,CXCR4,0.173296783,1.206240474,0.825741262,0.996042531,GE2,CD8+ T Cells
496,CXCR3,0.205567847,1.206240474,0.400447242,0.483035671,GE2,CD8+ T Cells
497,ANXA6,0.10564052,1.211676306,0.43871128,0.531576064,GE2,CD8+ T Cells
498,CD47,0.370472889,1.506569385,0.304731931,0.459099798,GE2,CD8+ T Cells
499,ITGA4,0.420510827,1.506569385,0.295069295,0.444542366,GE2,CD8+ T Cells
500,RACK1,0.277758087,1.506569385,0.757412622,1.141094668,GE2,CD8+ T Cells
501,ITGB1,0.206282774,1.431090786,0.327204461,0.46825929,GE2,CD8+ T Cells
502,ANXA6,0.136650637,1.78906385,0.43871128,0.784882492,GE2,CD8+ T Cells
503,TNFRSF1B,0.36931914,1.281467261,0.309646071,0.396801303,GE2,CD8+ T Cells
504,ITGB1,0.215323106,1.281467261,0.327204461,0.419301805,GE2,CD8+ T Cells
505,RPSA,0.162086214,1.043696997,0.863894871,0.901644482,GE2,CD8+ T Cells
506,RACK1,0.120180317,1.07621906,0.757412622,0.8151419,GE2,CD8+ T Cells
507,SELL,0.544635394,2.410193398,0.210258959,0.506764754,GE2,CD8+ T Cells
508,PTGER4,0.14354404,1.867563559,0.280740986,0.524301635,GE2,CD8+ T Cells
509,TGFBR2,0.179929659,1.468254538,0.281375959,0.413131529,GE2,CD8+ T Cells
510,ITGB2,0.267106333,1.887480918,0.551791729,1.041496359,GE2,CD8+ T Cells
511,ITGB1,0.223456103,1.887480918,0.327204461,0.617592177,GE2,CD8+ T Cells
512,RPSA,0.09426088,1.083765761,0.863894871,0.936259682,GE2,CD8+ T Cells
513,SELENOS,0.344150839,7.864018853,0.159626746,1.255307741,GE3,CD8+ T Cells
514,P2RY10,0.154809555,7.864018853,0.155181934,1.220353652,GE3,CD8+ T Cells
515,GPR65,0.155195689,7.864018853,0.228010601,1.793079667,GE3,CD8+ T Cells
516,F2R,0.247914622,7.864018853,0.165783226,1.303722412,GE3,CD8+ T Cells
517,S1PR4,0.137726139,7.864018853,0.171470377,1.348446278,GE3,CD8+ T Cells
518,CXCR6,0.225518483,7.864018853,0.24648004,1.938323679,GE3,CD8+ T Cells
519,CXCR4,0.173296783,7.864018853,0.825741262,6.493644854,GE3,CD8+ T Cells
520,CXCR3,0.205567847,7.864018853,0.400447242,3.149124661,GE3,CD8+ T Cells
521,CCR7,0.221711652,7.864018853,0.184363094,1.449834849,GE3,CD8+ T Cells
522,CXCR6,0.26272066,4.547206624,0.24648004,1.120795669,GE3,CD8+ T Cells
523,CXCR4,0.307457128,4.547206624,0.825741262,3.754816137,GE3,CD8+ T Cells
524,CXCR3,0.305623246,4.547206624,0.400447242,1.820916351,GE3,CD8+ T Cells
525,CXCR4,0.173296783,2.90215939,0.825741262,2.396432758,GE3,CD8+ T Cells
526,CXCR3,0.205567847,2.90215939,0.400447242,1.162161724,GE3,CD8+ T Cells
527,CD44,0.162657462,4.008728859,0.629203247,2.522305213,GE3,CD8+ T Cells
528,RPSA,0.216274305,8.150140106,0.863894871,7.040864232,GE3,CD8+ T Cells
529,ITGB1,0.124822976,5.124410357,0.327204461,1.676729931,GE3,CD8+ T Cells
530,CD99,0.24472722,4.275960617,0.697090166,2.980730097,GE3,CD8+ T Cells
531,SPN,0.863148516,4.245518595,0.245513776,1.042333302,GE3,CD8+ T Cells
532,IL2RG,0.413630673,4.245518595,0.676688201,2.872892339,GE3,CD8+ T Cells
533,ITGAL,0.065429037,4.245518595,0.235354205,0.999200652,GE3,CD8+ T Cells
534,ITGB2,0.061130086,4.245518595,0.551791729,2.342642045,GE3,CD8+ T Cells
535,F2R,0.247914622,10.82223772,0.165783226,1.794145478,GE4,CD8+ T Cells
536,CXCR6,0.225518483,10.82223772,0.24648004,2.667465583,GE4,CD8+ T Cells
537,CXCR4,0.173296783,10.82223772,0.825741262,8.936368233,GE4,CD8+ T Cells
538,CXCR3,0.205567847,10.82223772,0.400447242,4.333735246,GE4,CD8+ T Cells
539,CCR7,0.221711652,10.82223772,0.184363094,1.995221232,GE4,CD8+ T Cells
540,CCR5,0.189389147,10.82223772,0.106371818,1.151181103,GE4,CD8+ T Cells
541,LPAR2,0.207431871,10.82223772,0.09886257,1.069914231,GE4,CD8+ T Cells
542,CXCR4,0.173296783,1.899303461,0.825741262,1.568333237,GE4,CD8+ T Cells
543,CXCR3,0.205567847,1.899303461,0.400447242,0.760570833,GE4,CD8+ T Cells
544,S1PR4,0.137726139,4.111056758,0.171470377,0.704924453,GE4,CD8+ T Cells
545,CXCR6,0.26272066,4.111056758,0.24648004,1.013293433,GE4,CD8+ T Cells
546,CXCR4,0.307457128,4.111056758,0.825741262,3.394669197,GE4,CD8+ T Cells
547,CXCR3,0.305623246,4.111056758,0.400447242,1.646261341,GE4,CD8+ T Cells
548,CCR7,0.258285843,4.111056758,0.184363094,0.757927145,GE4,CD8+ T Cells
549,CXCR4,0.173296783,2.061142568,0.825741262,1.701970466,GE4,CD8+ T Cells
550,CXCR3,0.205567847,2.061142568,0.400447242,0.825378857,GE4,CD8+ T Cells
551,CD99,0.24472722,1.942122438,0.697090166,1.353834453,GE4,CD8+ T Cells
552,CD44,0.162657462,2.854076775,0.629203247,1.795794373,GE4,CD8+ T Cells
553,SPN,0.863148516,2.445845681,0.245513776,0.600488809,GE4,CD8+ T Cells
554,IL2RG,0.413630673,2.445845681,0.676688201,1.655074913,GE4,CD8+ T Cells
555,ITGAL,0.065429037,2.445845681,0.235354205,0.575640065,GE4,CD8+ T Cells
556,ITGB2,0.061130086,2.445845681,0.551791729,1.349597417,GE4,CD8+ T Cells
557,ITGB2,0.284501554,1.411363074,0.551791729,0.778778471,GE4,CD8+ T Cells
558,ITGA4,0.129681653,2.726738369,0.295069295,0.804576768,GE4,CD8+ T Cells
559,RACK1,0.277758087,1.063461141,0.757412622,0.805478892,GE4,CD8+ T Cells
560,RPSA,0.162086214,1.233634114,0.863894871,1.065730183,GE4,CD8+ T Cells
561,CXCR4,0.015757691,47.10985687,0.825741262,38.90055268,GE5,CD8+ T Cells
562,ITGAL,0.114931385,47.10985687,0.235354205,11.08750289,GE5,CD8+ T Cells
563,IFNAR1,0.022673194,47.10985687,0.098089559,4.620985077,GE5,CD8+ T Cells
564,CD28,0.097867948,47.10985687,0.116200099,5.474170051,GE5,CD8+ T Cells
565,CD2,0.939364584,47.10985687,0.747611949,35.21989189,GE5,CD8+ T Cells
566,CD8A,0.023226595,47.10985687,0.708160786,33.36135328,GE5,CD8+ T Cells
567,CD44,0.216539832,47.10985687,0.629203247,29.64167489,GE5,CD8+ T Cells
568,S1PR4,0.137726139,26.27341953,0.171470377,4.505113155,GE5,CD8+ T Cells
569,S1PR1,0.126382617,26.27341953,0.084368616,2.216652037,GE5,CD8+ T Cells
570,GPR18,0.137482783,26.27341953,0.071641544,1.882268336,GE5,CD8+ T Cells
571,CCR5,0.723466999,26.27341953,0.106371818,2.794751406,GE5,CD8+ T Cells
572,CXCR4,0.099037722,26.27341953,0.825741262,21.6950466,GE5,CD8+ T Cells
573,LPAR2,0.207431871,26.27341953,0.09886257,2.59745777,GE5,CD8+ T Cells
574,CXCR6,0.26272066,26.27341953,0.24648004,6.47587349,GE5,CD8+ T Cells
575,CXCR3,0.058392296,26.27341953,0.400447242,10.52111839,GE5,CD8+ T Cells
576,CCR7,0.393353105,26.27341953,0.184363094,4.843848921,GE5,CD8+ T Cells
577,SORL1,0.699239598,12.95815086,0.156507095,2.02804255,GE5,CD8+ T Cells
578,CD44,0.402828991,6.515753322,0.629203247,4.099733144,GE5,CD8+ T Cells
579,ITGB1,0.50119522,6.515753322,0.327204461,2.131983556,GE5,CD8+ T Cells
580,CD44,0.294752691,3.081131711,0.629203247,1.938658076,GE5,CD8+ T Cells
581,RPSA,0.161194147,3.081131711,0.863894871,2.66177388,GE5,CD8+ T Cells
582,NCSTN,0.300017166,24.85514986,0.076500469,1.90143063,GE5,CD8+ T Cells
583,ITGA4,0.176509641,24.85514986,0.295069295,7.333991544,GE5,CD8+ T Cells
584,CD44,0.0204673,24.85514986,0.629203247,15.63894099,GE5,CD8+ T Cells
585,ITGB1,0.092347521,24.85514986,0.327204461,8.132715923,GE5,CD8+ T Cells
586,ITGA5,0.12618435,24.85514986,0.059742698,1.484913707,GE5,CD8+ T Cells
587,TNFRSF1A,0.497927069,22.39534352,0.151730992,3.398067693,GE5,CD8+ T Cells
588,TRAF2,0.253772488,22.39534352,0.06843907,1.532716487,GE5,CD8+ T Cells
589,ITGB1,0.103295648,22.39534352,0.327204461,7.327856313,GE5,CD8+ T Cells
590,CCR5,0.808653917,34.29935416,0.106371818,3.648484666,GE5,CD8+ T Cells
591,NOTCH2,0.401485349,1.10659478,0.056485009,0.062506016,GE6,CD8+ T Cells
592,SDC4,0.084402097,1.10659478,0.023328364,0.025815046,GE6,CD8+ T Cells
593,LDLR,0.122286675,1.113446941,0.02683452,0.029878815,GE6,CD8+ T Cells
594,SORL1,0.182382625,1.113446941,0.156507095,0.174262346,GE6,CD8+ T Cells
595,ITGA5,0.12618435,1.070474275,0.059742698,0.063953021,GE6,CD8+ T Cells
596,ITGA1,0.146469335,1.070474275,0.13687814,0.146524528,GE6,CD8+ T Cells
597,ITGAV,0.240972064,1.070474275,0.02829772,0.030291981,GE6,CD8+ T Cells
598,ITGB1,0.50119522,1.070474275,0.327204461,0.350263959,GE6,CD8+ T Cells
599,CD44,0.402828991,1.070474275,0.629203247,0.673545889,GE6,CD8+ T Cells
600,CXCR4,0.173296783,1.175095524,0.825741262,0.970324861,GE6,CD8+ T Cells
601,LPAR2,0.207431871,1.175095524,0.09886257,0.116172963,GE6,CD8+ T Cells
602,CXCR6,0.225518483,1.175095524,0.24648004,0.289637591,GE6,CD8+ T Cells
603,CXCR5,0.237069961,1.175095524,0.021257799,0.024979945,GE6,CD8+ T Cells
604,CXCR3,0.205567847,1.175095524,0.400447242,0.470563762,GE6,CD8+ T Cells
605,CCR7,0.221711652,1.175095524,0.184363094,0.216644247,GE6,CD8+ T Cells
606,CCR6,0.231375926,1.175095524,0.025012423,0.029391987,GE6,CD8+ T Cells
607,CCR5,0.189389147,1.175095524,0.106371818,0.124997047,GE6,CD8+ T Cells
608,CCR4,0.224542991,1.175095524,0.034150516,0.040130119,GE6,CD8+ T Cells
609,CCR2,0.217854977,1.175095524,0.028270112,0.033220082,GE6,CD8+ T Cells
610,CCR1,0.223583659,1.175095524,0.038429684,0.045158549,GE6,CD8+ T Cells
